Season,MatchId,RoundNumber,RoundName,utc,Home,Away,PlayerId,Player,Team,Period,Kicks,Handballs,Disposals
2021,CD_M20210142401,24,Finals Week 1,2021-08-27T09:50:00.000+0000,Port Adelaide,Geelong Cats,CD_I250365,Travis Boak,Port Adelaide,2,4,4,8
2021,CD_M20210142401,24,Finals Week 1,2021-08-27T09:50:00.000+0000,Port Adelaide,Geelong Cats,CD_I250365,Travis Boak,Port Adelaide,3,3,2,5
2021,CD_M20210142401,24,Finals Week 1,2021-08-27T09:50:00.000+0000,Port Adelaide,Geelong Cats,CD_I250365,Travis Boak,Port Adelaide,4,8,4,12
2021,CD_M20210142401,24,Finals Week 1,2021-08-27T09:50:00.000+0000,Port Adelaide,Geelong Cats,CD_I290527,Trent McKenzie,Port Adelaide,1,3,0,3
2021,CD_M20210142401,24,Finals Week 1,2021-08-27T09:50:00.000+0000,Port Adelaide,Geelong Cats,CD_I290527,Trent McKenzie,Port Adelaide,2,3,0,3
2021,CD_M20210142401,24,Finals Week 1,2021-08-27T09:50:00.000+0000,Port Adelaide,Geelong Cats,CD_I290527,Trent McKenzie,Port Adelaide,3,1,0,1
2021,CD_M20210142401,24,Finals Week 1,2021-08-27T09:50:00.000+0000,Port Adelaide,Geelong Cats,CD_I290527,Trent McKenzie,Port Adelaide,4,0,1,1
2021,CD_M20210142401,24,Finals Week 1,2021-08-27T09:50:00.000+0000,Port Adelaide,Geelong Cats,CD_I1000972,Willem Drew,Port Adelaide,1,2,1,3
2021,CD_M20210142401,24,Finals Week 1,2021-08-27T09:50:00.000+0000,Port Adelaide,Geelong Cats,CD_I1000972,Willem Drew,Port Adelaide,2,2,0,2
2021,CD_M20210142401,24,Finals Week 1,2021-08-27T09:50:00.000+0000,Port Adelaide,Geelong Cats,CD_I1000972,Willem Drew,Port Adelaide,3,1,2,3
2021,CD_M20210142401,24,Finals Week 1,2021-08-27T09:50:00.000+0000,Port Adelaide,Geelong Cats,CD_I1000972,Willem Drew,Port Adelaide,4,2,2,4
2021,CD_M20210142401,24,Finals Week 1,2021-08-27T09:50:00.000+0000,Port Adelaide,Geelong Cats,CD_I1006096,Xavier Duursma,Port Adelaide,1,2,3,5
2021,CD_M20210142401,24,Finals Week 1,2021-08-27T09:50:00.000+0000,Port Adelaide,Geelong Cats,CD_I1006096,Xavier Duursma,Port Adelaide,2,3,1,4
2021,CD_M20210142401,24,Finals Week 1,2021-08-27T09:50:00.000+0000,Port Adelaide,Geelong Cats,CD_I1006096,Xavier Duursma,Port Adelaide,3,3,4,7
2021,CD_M20210142401,24,Finals Week 1,2021-08-27T09:50:00.000+0000,Port Adelaide,Geelong Cats,CD_I1006096,Xavier Duursma,Port Adelaide,4,3,5,8
2021,CD_M20210142401,24,Finals Week 1,2021-08-27T09:50:00.000+0000,Port Adelaide,Geelong Cats,CD_I1006121,Zak Butters,Port Adelaide,1,2,1,3
2021,CD_M20210142401,24,Finals Week 1,2021-08-27T09:50:00.000+0000,Port Adelaide,Geelong Cats,CD_I1006121,Zak Butters,Port Adelaide,2,4,0,4
2021,CD_M20210142401,24,Finals Week 1,2021-08-27T09:50:00.000+0000,Port Adelaide,Geelong Cats,CD_I1006121,Zak Butters,Port Adelaide,3,0,1,1
2021,CD_M20210142401,24,Finals Week 1,2021-08-27T09:50:00.000+0000,Port Adelaide,Geelong Cats,CD_I1006121,Zak Butters,Port Adelaide,4,1,2,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I280109,Callan Ward,Greater Western Sydney,1,3,2,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I280109,Callan Ward,Greater Western Sydney,2,3,2,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I280109,Callan Ward,Greater Western Sydney,3,1,4,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I280109,Callan Ward,Greater Western Sydney,4,4,0,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1008083,Connor Idun,Greater Western Sydney,1,4,0,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1008083,Connor Idun,Greater Western Sydney,2,1,1,2
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1008083,Connor Idun,Greater Western Sydney,3,3,1,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1008083,Connor Idun,Greater Western Sydney,4,1,0,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I290675,Daniel Lloyd,Greater Western Sydney,1,2,1,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I290675,Daniel Lloyd,Greater Western Sydney,2,6,1,7
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I290675,Daniel Lloyd,Greater Western Sydney,3,1,0,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I290675,Daniel Lloyd,Greater Western Sydney,4,1,1,2
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I993107,Harry Himmelberg,Greater Western Sydney,1,1,3,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I993107,Harry Himmelberg,Greater Western Sydney,2,4,1,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I993107,Harry Himmelberg,Greater Western Sydney,3,0,1,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I998205,Harry Perryman,Greater Western Sydney,1,2,3,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I998205,Harry Perryman,Greater Western Sydney,2,9,1,10
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I998205,Harry Perryman,Greater Western Sydney,3,4,3,7
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I998205,Harry Perryman,Greater Western Sydney,4,7,0,7
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1001396,Isaac Cumming,Greater Western Sydney,1,4,3,7
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1001396,Isaac Cumming,Greater Western Sydney,2,4,1,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1001396,Isaac Cumming,Greater Western Sydney,3,3,1,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I993903,Jacob Hopper,Greater Western Sydney,1,5,4,9
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I993903,Jacob Hopper,Greater Western Sydney,2,1,3,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I993903,Jacob Hopper,Greater Western Sydney,3,2,3,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I993903,Jacob Hopper,Greater Western Sydney,4,3,2,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1007238,Jake Stein,Greater Western Sydney,1,8,2,10
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1007238,Jake Stein,Greater Western Sydney,2,0,2,2
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1007238,Jake Stein,Greater Western Sydney,4,1,0,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I296324,Jesse Hogan,Greater Western Sydney,1,1,0,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I296324,Jesse Hogan,Greater Western Sydney,2,3,0,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I296324,Jesse Hogan,Greater Western Sydney,3,5,1,6
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I296347,Josh Kelly,Greater Western Sydney,1,4,4,8
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I296347,Josh Kelly,Greater Western Sydney,2,4,3,7
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I296347,Josh Kelly,Greater Western Sydney,3,4,5,9
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I296347,Josh Kelly,Greater Western Sydney,4,3,1,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1009253,Lachie Ash,Greater Western Sydney,1,4,1,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1009253,Lachie Ash,Greater Western Sydney,2,1,1,2
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1009253,Lachie Ash,Greater Western Sydney,3,3,3,6
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1009253,Lachie Ash,Greater Western Sydney,4,3,2,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I294305,Lachie Whitfield,Greater Western Sydney,1,3,1,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I294305,Lachie Whitfield,Greater Western Sydney,2,0,2,2
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I294305,Lachie Whitfield,Greater Western Sydney,3,3,3,6
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I294305,Lachie Whitfield,Greater Western Sydney,4,8,1,9
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I271015,Matt de Boer,Greater Western Sydney,1,1,2,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I271015,Matt de Boer,Greater Western Sydney,2,1,2,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I271015,Matt de Boer,Greater Western Sydney,3,1,0,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I271015,Matt de Boer,Greater Western Sydney,4,0,2,2
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I295265,Nick Haynes,Greater Western Sydney,1,2,2,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I295265,Nick Haynes,Greater Western Sydney,2,4,1,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I295265,Nick Haynes,Greater Western Sydney,3,4,0,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I295265,Nick Haynes,Greater Western Sydney,4,4,0,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I261374,Sam J. Reid,Greater Western Sydney,1,0,1,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I261374,Sam J. Reid,Greater Western Sydney,2,4,2,6
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I261374,Sam J. Reid,Greater Western Sydney,3,0,1,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I261374,Sam J. Reid,Greater Western Sydney,4,0,1,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1005247,Sam Taylor,Greater Western Sydney,1,2,1,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1005247,Sam Taylor,Greater Western Sydney,2,5,1,6
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1005247,Sam Taylor,Greater Western Sydney,3,1,0,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1005247,Sam Taylor,Greater Western Sydney,4,2,0,2
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I280762,Shane Mumford,Greater Western Sydney,1,2,4,6
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I280762,Shane Mumford,Greater Western Sydney,2,0,1,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I280762,Shane Mumford,Greater Western Sydney,3,2,2,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I280762,Shane Mumford,Greater Western Sydney,4,2,1,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I291969,Stephen Coniglio,Greater Western Sydney,1,1,1,2
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I291969,Stephen Coniglio,Greater Western Sydney,2,3,0,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I291969,Stephen Coniglio,Greater Western Sydney,3,2,0,2
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I291969,Stephen Coniglio,Greater Western Sydney,4,3,1,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1012805,Tanner Bruhn,Greater Western Sydney,4,1,0,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I998172,Tim Taranto,Greater Western Sydney,1,4,5,9
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I998172,Tim Taranto,Greater Western Sydney,2,4,2,6
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I998172,Tim Taranto,Greater Western Sydney,3,4,1,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I998172,Tim Taranto,Greater Western Sydney,4,4,1,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I295344,Toby Greene,Greater Western Sydney,1,3,0,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I295344,Toby Greene,Greater Western Sydney,2,2,1,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I295344,Toby Greene,Greater Western Sydney,3,3,0,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I295344,Toby Greene,Greater Western Sydney,4,1,0,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1009528,Tom Green,Greater Western Sydney,1,0,5,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1009528,Tom Green,Greater Western Sydney,2,0,3,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1009528,Tom Green,Greater Western Sydney,3,2,2,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I998225,Zach Sproule,Greater Western Sydney,1,1,3,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I998225,Zach Sproule,Greater Western Sydney,2,3,2,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I998225,Zach Sproule,Greater Western Sydney,3,1,0,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I998225,Zach Sproule,Greater Western Sydney,4,1,0,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1012014,Chad Warner,Sydney,1,1,3,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1012014,Chad Warner,Sydney,2,0,1,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1012014,Chad Warner,Sydney,3,0,1,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1012014,Chad Warner,Sydney,4,3,2,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I997842,Colin O'Riordan,Sydney,1,1,0,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I997842,Colin O'Riordan,Sydney,2,2,0,2
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I997842,Colin O'Riordan,Sydney,4,1,2,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I290307,Dane Rampe,Sydney,1,6,3,9
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I290307,Dane Rampe,Sydney,2,1,2,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I290307,Dane Rampe,Sydney,3,0,2,2
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I290307,Dane Rampe,Sydney,4,4,3,7
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1013128,Errol Gulden,Sydney,1,3,0,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1013128,Errol Gulden,Sydney,2,4,0,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1013128,Errol Gulden,Sydney,3,2,1,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1013128,Errol Gulden,Sydney,4,4,0,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I294036,George Hewett,Sydney,1,3,4,7
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I294036,George Hewett,Sydney,2,1,3,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I294036,George Hewett,Sydney,3,0,3,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I294036,George Hewett,Sydney,4,2,3,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I291978,Harry Cunningham,Sydney,1,2,1,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I291978,Harry Cunningham,Sydney,2,3,0,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I291978,Harry Cunningham,Sydney,3,2,1,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I291978,Harry Cunningham,Sydney,4,1,2,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1003203,Hayden McLean,Sydney,1,2,2,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1003203,Hayden McLean,Sydney,2,3,1,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1003203,Hayden McLean,Sydney,3,0,1,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I298539,Isaac Heeney,Sydney,1,2,2,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I298539,Isaac Heeney,Sydney,2,2,4,6
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I298539,Isaac Heeney,Sydney,3,4,2,6
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I298539,Isaac Heeney,Sydney,4,3,2,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I295342,Jake Lloyd,Sydney,1,3,3,6
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I295342,Jake Lloyd,Sydney,2,1,0,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I295342,Jake Lloyd,Sydney,3,8,1,9
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I295342,Jake Lloyd,Sydney,4,5,0,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1002291,James Bell,Sydney,1,1,0,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1002291,James Bell,Sydney,3,2,1,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1002291,James Bell,Sydney,4,2,0,2
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1006126,James Rowbottom,Sydney,1,2,2,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1006126,James Rowbottom,Sydney,2,3,2,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1006126,James Rowbottom,Sydney,3,1,2,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1006126,James Rowbottom,Sydney,4,3,0,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I992242,Jordan Dawson,Sydney,1,6,3,9
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I992242,Jordan Dawson,Sydney,2,2,1,3
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I992242,Jordan Dawson,Sydney,3,2,0,2
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I992242,Jordan Dawson,Sydney,4,2,2,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1011936,Justin McInerney,Sydney,1,3,2,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1011936,Justin McInerney,Sydney,2,0,1,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1011936,Justin McInerney,Sydney,3,2,4,6
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I1011936,Justin McInerney,Sydney,4,1,1,2
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I240399,Lance Franklin,Sydney,1,3,1,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I240399,Lance Franklin,Sydney,2,2,3,5
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I240399,Lance Franklin,Sydney,3,3,1,4
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I240399,Lance Franklin,Sydney,4,1,0,1
2021,CD_M20210142402,24,Finals Week 1,2021-08-28T05:20:00.000+0000,Sydney Swans,GWS GIANTS,CD_I996743,Lewis Melican,Sydney,1,1,0,1
