MatchId,Player,Team,RatingPoints,EstimatedRating,CoachesVotes,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,Turnovers,Tackles,PressureActs,ContestedPossessions,GroundBallGets,Intercepts,Marks,InterceptMarks,ContestedMarks,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,ScoreLaunches,Season,Round
20170104,Paddy Ryder,Port Adelaide,12.2,11.48,4,87,80,86,7,6,13,46.2,118,2,4,3,14,13,7,0,3,0,2,5,6,59,28,8,2,0,1,0,3,1,2017,1
20170104,Jack Hombsch,Port Adelaide,11.6,9.4,0,71,47,91,9,3,12,83.3,315,2,3,1,4,8,6,9,5,2,1,0,0,0,0,0,0,0,0,1,2,2,2017,1
20170104,Sam Naismith,Sydney,10.7,9.7,0,87,79,81,5,4,9,55.6,135,1,3,5,18,5,3,1,3,0,0,2,3,69,34,11,1,0,1,1,5,4,2017,1
20170104,Jared Polec,Port Adelaide,10.6,11.93,0,83,78,87,13,6,19,57.9,489,6,6,5,11,10,9,2,1,0,0,2,2,0,0,0,1,1,0,0,2,0,2017,1
20170104,Luke Parker,Sydney,10.6,14.86,0,105,99,89,17,8,25,64.0,251,6,2,7,18,12,3,2,2,1,1,6,6,0,0,0,0,0,0,1,8,1,2017,1
20170104,Jackson Trengove,Port Adelaide,10.4,9.9,0,74,58,72,7,5,12,91.7,139,1,1,2,9,6,1,1,3,1,2,5,3,37,12,3,1,1,0,0,6,3,2017,1
20170104,Darcy Byrne-Jones,Port Adelaide,10.0,6.97,0,67,69,80,12,3,15,46.7,353,1,4,3,10,6,5,6,3,1,0,1,1,0,0,0,1,1,0,0,3,1,2017,1
20170104,George Hewett,Sydney,9.6,7.05,0,92,87,77,5,14,19,63.2,127,2,4,9,24,12,9,2,2,1,0,7,7,0,0,0,0,0,0,0,1,1,2017,1
20170104,Charlie Dixon,Port Adelaide,9.4,9.26,0,84,75,85,8,4,12,58.3,284,2,1,5,16,7,2,1,2,0,1,1,2,10,2,1,5,2,3,0,6,0,2017,1
20170104,Karl Amon,Port Adelaide,9.0,8.99,0,53,37,57,4,5,9,100.0,140,1,0,1,10,3,2,0,2,0,0,1,1,0,0,0,1,1,0,1,2,0,2017,1
20170104,Kurt Tippett,Sydney,8.7,10.85,0,81,75,80,7,3,10,70.0,150,3,3,4,9,9,4,2,4,0,2,0,1,37,15,3,1,1,0,0,3,1,2017,1
20170104,Hamish Hartlett,Port Adelaide,7.8,10.3,0,79,81,76,12,5,17,70.6,291,3,5,3,7,8,4,8,4,1,0,0,0,0,0,0,1,1,0,0,2,2,2017,1
20170104,Jake Lloyd,Sydney,7.8,9.62,0,89,87,93,16,7,23,82.6,420,1,3,2,12,2,0,5,6,2,0,0,0,0,0,0,0,0,0,0,5,2,2017,1
20170104,Heath Grundy,Sydney,7.7,9.71,0,76,81,95,14,7,21,85.7,428,2,2,1,9,3,3,8,11,5,0,0,0,0,0,0,0,0,0,0,2,1,2017,1
20170104,Justin Westhoff,Port Adelaide,7.2,11.24,0,68,61,84,9,5,14,78.6,149,2,3,2,13,4,3,4,5,2,0,2,1,0,0,0,0,0,0,0,0,0,2017,1
20170104,Sam Gray,Port Adelaide,7.2,11.22,0,42,64,86,13,4,17,41.2,397,4,7,2,17,7,7,3,5,0,0,0,0,0,0,0,0,0,0,0,2,2,2017,1
20170104,Tom Clurey,Port Adelaide,7.2,6.32,0,61,52,96,8,4,12,91.7,82,0,1,2,5,4,3,5,6,2,1,0,0,0,0,0,0,0,0,0,1,0,2017,1
20170104,Harrison Marsh,Sydney,7.2,6.17,0,79,83,80,12,12,24,66.7,526,4,9,2,8,9,7,11,4,2,0,0,0,0,0,0,0,0,0,0,2,2,2017,1
20170104,Dan Hannebery,Sydney,6.9,14.03,0,52,49,72,7,11,18,72.2,213,3,4,0,10,5,5,4,3,1,0,2,0,0,0,0,0,0,0,0,2,0,2017,1
20170104,Matthew Broadbent,Port Adelaide,6.3,9.73,0,40,42,78,11,1,12,66.7,338,1,6,1,9,3,3,5,3,2,0,1,1,0,0,0,0,0,0,1,2,2,2017,1
20170104,Kieren Jack,Sydney,6.0,11.74,0,72,74,73,13,8,21,61.9,316,5,9,0,14,8,7,1,7,0,0,4,3,0,0,0,2,1,1,2,7,1,2017,1
20170104,Dane Rampe,Sydney,5.3,12.1,0,61,52,92,6,3,9,88.9,203,0,1,4,8,2,2,4,4,2,0,0,0,0,0,0,0,0,0,0,2,1,2017,1
20170104,Oliver Florent,Sydney,5.2,5.36,0,44,31,68,5,3,8,62.5,139,2,1,3,6,5,4,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2017,1
20170104,Robbie Gray,Port Adelaide,4.9,17.09,0,38,21,92,3,5,8,62.5,91,2,2,1,13,7,3,1,1,0,0,2,3,0,0,0,0,0,0,1,3,1,2017,1
20170104,Dan Houston,Port Adelaide,4.4,5.72,0,72,61,82,10,2,12,83.3,233,2,2,2,13,4,2,4,6,1,1,0,0,0,0,0,0,0,0,0,2,2,2017,1
20170104,Jeremy Laidler,Sydney,4.2,8.24,0,67,58,81,8,5,13,61.5,197,2,4,3,11,4,2,5,3,1,1,0,0,0,0,0,1,0,1,1,3,1,2017,1
20170104,Daniel Robinson,Sydney,3.2,7.96,0,22,17,35,2,4,6,66.7,59,1,2,0,2,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2017,1
20170104,Harry Cunningham,Sydney,3.0,7.4,0,52,46,94,7,5,12,75.0,205,1,1,3,18,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,1
20170104,Nick Smith,Sydney,2.4,7.55,0,49,51,94,7,8,15,80.0,151,0,1,1,5,5,3,3,4,0,0,1,1,0,0,0,0,0,0,0,2,0,2017,1
20170104,Dean Towers,Sydney,2.0,8.46,0,33,45,82,7,4,11,54.5,169,2,2,2,15,2,1,2,2,0,0,1,0,0,0,0,2,0,1,0,3,0,2017,1
20170104,Brett Eddy,Port Adelaide,1.9,5.36,0,30,17,62,2,1,3,100.0,84,1,2,2,5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2017,1
20170104,Jordan Foote,Sydney,-0.7,4.95,0,37,58,75,8,4,12,50.0,183,1,6,5,12,3,1,3,4,1,0,1,1,0,0,0,2,0,2,1,4,0,2017,1
20170105,Dayne Zorko,Brisbane,25.9,14.99,1,114,116,86,13,10,23,52.2,587,8,6,10,31,12,9,2,2,0,0,0,1,0,0,0,2,2,0,1,7,1,2017,1
20170105,Aaron Hall,Gold Coast,23.3,11.42,0,118,109,81,16,9,25,84.0,542,7,6,4,15,10,6,2,5,0,0,5,3,0,0,0,4,2,0,0,8,3,2017,1
20170105,Michael Barlow,Gold Coast,21.3,11.33,0,106,94,85,9,15,24,75.0,292,4,5,7,24,12,9,1,2,0,0,8,5,0,0,0,1,1,0,1,7,2,2017,1
20170105,Gary Ablett,Gold Coast,20.9,16.7,6,114,105,82,16,12,28,71.4,607,12,7,8,21,13,10,7,1,0,0,5,4,0,0,0,0,0,0,2,6,3,2017,1
20170105,Harris Andrews,Brisbane,20.2,10.71,3,83,34,94,3,4,7,100.0,70,0,0,2,6,4,2,5,4,4,2,1,1,0,0,0,0,0,0,0,0,0,2017,1
20170105,Steven May,Gold Coast,18.7,12.18,0,123,63,97,10,6,16,87.5,207,1,0,1,8,7,4,10,6,4,2,0,0,0,0,0,0,0,0,0,2,0,2017,1
20170105,Tom Rockliff,Brisbane,17.6,13.95,5,137,127,75,22,15,37,48.6,737,6,7,4,17,23,16,3,5,0,0,9,14,0,0,0,0,0,0,0,6,1,2017,1
20170105,Tom Lynch,Gold Coast,16.1,13.11,0,101,72,95,8,4,12,75.0,260,2,1,1,5,8,5,1,5,0,2,0,0,0,0,0,5,3,2,2,8,1,2017,1
20170105,Ryan Bastinac,Brisbane,15.8,9.95,0,70,86,73,8,6,14,57.1,323,2,1,5,9,5,5,3,4,0,0,0,2,0,0,0,3,3,0,0,7,3,2017,1
20170105,Eric Hipwood,Brisbane,15.3,4.04,0,91,64,85,8,4,12,83.3,202,3,3,1,10,8,4,1,5,0,3,0,0,0,0,0,3,2,0,1,5,0,2017,1
20170105,Ryan Lester,Brisbane,15.2,8.05,0,63,63,74,9,2,11,81.8,341,3,1,4,16,3,0,1,3,0,0,1,1,0,0,0,1,1,0,1,5,1,2017,1
20170105,Rohan Bewick,Brisbane,14.6,7.48,0,77,74,81,9,11,20,65.0,381,0,6,2,10,10,8,6,4,1,0,2,3,0,0,0,2,1,1,0,5,2,2017,1
20170105,Adam Saad,Gold Coast,13.3,10.7,0,76,57,71,11,4,15,73.3,464,5,4,2,9,4,2,4,2,2,2,1,0,0,0,0,1,0,1,2,5,3,2017,1
20170105,Touk Miller,Gold Coast,13.3,11.08,5,117,108,85,12,15,27,59.3,353,4,5,5,14,17,12,1,4,0,1,6,4,0,0,0,3,1,2,0,8,2,2017,1
20170105,Sam Mayes,Brisbane,12.6,6.62,0,106,68,88,13,8,21,71.4,506,2,5,2,13,12,10,10,2,0,0,1,1,0,0,0,0,0,0,0,3,2,2017,1
20170105,Rory Thompson,Gold Coast,12.4,7.6,0,68,53,98,6,4,10,100.0,96,1,1,3,6,4,2,5,5,1,0,0,0,0,0,0,0,0,0,0,2,1,2017,1
20170105,Jesse Joyce,Gold Coast,12.0,6.41,0,69,77,78,10,8,18,88.9,257,4,1,2,12,7,4,7,7,2,1,0,0,0,0,0,0,0,0,0,3,0,2017,1
20170105,Jarrod Witts,Gold Coast,11.7,8.46,0,81,104,86,6,4,10,60.0,193,2,1,9,14,6,4,0,2,0,0,4,6,80,37,7,0,0,0,0,5,2,2017,1
20170105,Ben Ainsworth,Gold Coast,11.4,5.72,0,79,86,70,8,6,14,64.3,196,2,4,6,22,8,7,2,4,0,0,2,0,0,0,0,4,2,1,1,6,0,2017,1
20170105,Mitch Robinson,Brisbane,11.2,9.98,0,65,58,88,6,8,14,50.0,107,3,5,3,15,7,4,1,1,0,1,1,1,0,0,0,2,2,0,0,4,1,2017,1
20170105,Daniel Rich,Brisbane,10.9,11.67,0,63,48,76,8,4,12,58.3,251,3,1,3,18,5,3,1,2,0,0,3,4,0,0,0,3,1,1,1,5,0,2017,1
20170105,Dayne Beams,Brisbane,10.8,12.51,10,91,103,82,14,14,28,67.9,390,4,2,6,24,10,7,5,2,0,0,5,4,0,0,0,1,0,1,1,12,3,2017,1
20170105,Darcy Gardiner,Brisbane,10.4,6.38,0,69,49,88,6,6,12,83.3,174,1,1,4,12,6,6,6,3,2,0,1,1,0,0,0,0,0,0,0,5,3,2017,1
20170105,Stefan Martin,Brisbane,10.3,11.65,0,98,101,90,10,13,23,52.2,253,1,5,1,4,14,10,4,4,2,1,7,6,83,33,8,0,0,0,0,5,1,2017,1
20170105,Jack Bowes,Gold Coast,9.8,5.72,0,64,46,65,6,5,11,72.7,257,3,1,3,14,5,4,5,3,1,0,0,0,0,0,0,0,0,0,0,2,2,2017,1
20170105,Daniel McStay,Brisbane,9.4,8.19,0,44,43,79,4,6,10,70.0,97,0,0,3,12,7,5,7,3,3,1,0,0,0,0,0,0,0,0,0,3,3,2017,1
20170105,Kade Kolodjashnij,Gold Coast,9.1,7.88,0,73,78,89,10,11,21,71.4,295,4,5,2,7,7,6,7,6,1,0,0,1,0,0,0,0,0,0,1,4,1,2017,1
20170105,Jarryd Lyons,Gold Coast,9.0,13.26,0,81,75,69,12,8,20,55.0,222,6,5,5,16,8,7,2,2,0,0,3,4,0,0,0,2,0,0,3,7,1,2017,1
20170105,Jack Martin,Gold Coast,7.6,10.18,0,58,51,84,8,10,18,66.7,195,3,5,1,6,8,5,6,4,3,2,1,1,0,0,0,0,0,0,0,2,1,2017,1
20170105,Sean Lemmens,Gold Coast,7.5,5.29,0,50,58,88,8,8,16,75.0,308,2,5,3,9,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,2017,1
20170105,Alex Sexton,Gold Coast,6.7,9.03,0,53,46,80,7,3,10,80.0,270,4,2,2,13,4,2,1,2,0,0,2,1,0,0,0,1,1,0,0,5,1,2017,1
20170105,Pearce Hanley,Gold Coast,6.6,9.98,0,56,60,81,11,6,17,47.1,466,3,4,2,15,8,7,2,4,0,0,1,2,0,0,0,1,0,0,0,2,0,2017,1
20170105,Lewis Taylor,Brisbane,6.2,8.45,0,86,75,82,7,7,14,64.3,121,2,2,6,11,5,5,2,3,0,0,0,0,0,0,0,2,1,1,2,6,0,2017,1
20170105,Tom Cutler,Brisbane,6.0,9.28,0,82,74,85,19,5,24,83.3,738,2,7,0,5,6,5,6,2,0,0,0,0,0,0,0,0,0,0,0,5,1,2017,1
20170105,Joshua Schoenfeld,Gold Coast,6.0,4.81,0,47,55,74,4,6,10,80.0,48,0,1,4,12,3,3,2,3,0,0,1,0,0,0,0,1,1,0,0,2,0,2017,1
20170105,Callum Ah Chee,Gold Coast,5.0,8.52,0,46,52,69,6,6,12,58.3,149,2,2,3,10,6,4,2,3,0,0,1,0,0,0,0,1,1,0,1,2,0,2017,1
20170105,Michael Close,Brisbane,4.3,6.19,0,45,42,73,4,2,6,66.7,44,0,4,5,14,2,1,2,0,0,0,0,0,9,2,0,1,1,0,1,3,1,2017,1
20170105,Ben Keays,Brisbane,3.8,5.96,0,60,60,76,7,7,14,85.7,126,1,3,3,20,5,5,1,5,0,0,1,0,0,0,0,1,0,1,0,3,0,2017,1
20170105,Ryan Harwood,Brisbane,3.4,7.34,0,27,22,81,2,6,8,87.5,73,0,2,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,1
20170105,Peter Wright,Gold Coast,2.9,9.95,0,62,72,90,9,5,14,71.4,263,3,2,4,10,5,2,1,4,1,1,1,1,12,3,1,5,1,3,0,5,1,2017,1
20170105,Tom Bell,Brisbane,2.7,9.56,0,47,35,83,5,5,10,50.0,237,0,4,1,15,7,6,0,1,0,0,0,1,0,0,0,1,1,0,1,3,0,2017,1
20170105,Nicholas Robertson,Brisbane,2.7,6.02,0,45,47,86,8,3,11,63.6,173,0,3,3,15,5,4,4,2,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,1
20170105,Jake Barrett,Brisbane,2.2,5.56,0,46,56,74,7,4,11,54.5,151,1,1,5,14,2,1,1,3,0,0,1,2,0,0,0,1,0,1,1,3,0,2017,1
20170105,Matt Rosa,Gold Coast,-0.9,8.79,0,49,54,84,5,14,19,73.7,224,0,4,1,9,3,2,2,3,0,0,0,0,0,0,0,1,0,1,0,5,0,2017,1
20170106,Dyson Heppell,Essendon,24.3,13.05,9,152,156,81,18,16,34,82.4,442,4,5,7,20,16,12,6,8,1,1,1,0,0,0,0,3,3,0,0,11,1,2017,1
20170106,Zach Merrett,Essendon,23.0,14.1,9,126,129,80,23,14,37,78.4,748,7,3,3,16,12,8,6,7,1,0,5,5,0,0,0,1,0,1,0,10,3,2017,1
20170106,Liam Shiels,Hawthorn,21.0,9.61,0,77,77,91,11,9,20,80.0,374,5,5,2,23,8,6,5,4,0,0,1,1,0,0,0,2,1,0,0,9,3,2017,1
20170106,Orazio Fantasia,Essendon,19.3,10.65,5,96,79,78,8,8,16,75.0,194,0,3,1,12,9,7,1,4,0,1,0,1,0,0,0,6,4,1,0,10,1,2017,1
20170106,Brendon Goddard,Essendon,19.1,11.7,1,123,127,73,17,12,29,79.3,425,6,1,5,16,10,6,1,10,1,0,7,7,0,0,0,1,0,1,0,11,3,2017,1
20170106,Isaac Smith,Hawthorn,19.0,8.52,0,98,87,84,18,4,22,72.7,707,9,4,1,13,5,3,1,5,0,0,2,2,0,0,0,1,1,0,0,13,1,2017,1
20170106,Ben McEvoy,Hawthorn,18.3,10.03,0,106,84,71,6,4,10,90.0,110,0,1,2,11,5,1,1,3,1,1,3,2,57,27,11,2,2,0,1,8,2,2017,1
20170106,Shaun McKernan,Essendon,17.2,9.63,0,97,85,90,8,9,17,94.1,199,3,3,3,11,7,5,0,5,0,0,5,5,65,27,9,1,1,0,0,7,2,2017,1
20170106,Mark Baguley,Essendon,15.6,8.01,1,78,78,86,8,9,17,58.8,245,0,5,3,10,9,5,9,8,3,2,2,2,0,0,0,0,0,0,0,3,2,2017,1
20170106,David Zaharakis,Essendon,15.2,10.08,0,93,88,84,11,7,18,83.3,321,2,5,5,18,7,6,4,5,0,0,1,1,0,0,0,2,1,0,1,9,1,2017,1
20170106,Tom Mitchell,Hawthorn,14.8,12.76,5,116,128,87,17,20,37,67.6,552,10,9,4,16,16,12,2,9,0,0,4,7,0,0,0,2,0,2,1,11,1,2017,1
20170106,Will Langford,Hawthorn,14.6,10.11,0,84,93,70,17,10,27,63.0,501,6,8,3,17,14,9,4,3,0,0,7,8,0,0,0,2,0,2,0,8,3,2017,1
20170106,Josh Green,Essendon,13.5,9.87,0,59,46,77,8,3,11,81.8,159,4,2,1,18,5,4,2,4,1,0,0,0,0,0,0,2,0,0,2,6,1,2017,1
20170106,Paul Puopolo,Hawthorn,13.5,11.04,0,69,76,87,5,8,13,76.9,149,2,2,7,26,4,2,1,2,0,0,1,1,0,0,0,2,2,0,0,8,1,2017,1
20170106,Ryan Schoenmakers,Hawthorn,13.2,7.4,0,60,57,84,9,2,11,81.8,209,1,4,1,9,6,5,6,5,2,1,0,0,1,1,0,1,1,0,0,3,1,2017,1
20170106,Cale Hooker,Essendon,13.0,9.75,0,82,57,86,7,3,10,80.0,110,1,1,1,9,7,5,1,2,1,1,2,1,2,0,0,4,3,1,1,7,2,2017,1
20170106,Joe Daniher,Essendon,13.0,9.52,0,99,98,87,12,5,17,64.7,413,4,1,1,7,6,2,0,7,0,1,2,2,17,4,0,6,3,3,1,11,1,2017,1
20170106,Jack Gunston,Hawthorn,13.0,11.22,0,68,60,93,8,8,16,81.3,205,1,1,1,20,7,4,3,5,1,0,1,1,0,0,0,0,0,0,1,6,2,2017,1
20170106,Luke Breust,Hawthorn,12.8,12.07,0,71,62,84,9,7,16,75.0,192,2,2,2,11,8,6,2,3,0,1,2,3,0,0,0,2,1,1,0,9,3,2017,1
20170106,Brent Stanton,Essendon,12.7,10.21,0,74,99,78,15,4,19,84.2,339,2,2,1,3,1,1,1,10,0,0,0,0,0,0,0,2,2,0,0,6,0,2017,1
20170106,Jarryd Roughead,Hawthorn,12.7,13.98,0,73,79,95,8,4,12,75.0,261,3,2,6,14,5,1,1,4,0,2,2,1,1,0,0,3,2,1,0,6,1,2017,1
20170106,Ben Stratton,Hawthorn,11.4,6.95,0,44,44,92,7,4,11,90.9,67,0,1,2,12,3,1,4,3,0,1,0,0,0,0,0,0,0,0,0,4,0,2017,1
20170106,Billy Hartung,Hawthorn,11.4,9.05,0,74,70,75,12,9,21,66.7,360,1,3,0,10,7,7,2,3,0,0,3,2,0,0,0,2,1,1,0,6,1,2017,1
20170106,Michael Hartley,Essendon,11.0,9.62,0,63,57,85,6,7,13,76.9,124,1,3,3,11,6,5,4,4,0,0,0,0,0,0,0,0,0,0,0,4,3,2017,1
20170106,Travis Colyer,Essendon,10.9,10.67,0,61,63,72,10,5,15,80.0,235,2,2,1,15,7,5,0,6,0,0,3,2,0,0,0,0,0,0,0,5,0,2017,1
20170106,Jaeger O'Meara,Hawthorn,8.5,12.81,0,71,65,76,9,14,23,69.6,171,2,3,1,26,14,10,3,3,0,0,8,10,1,0,0,3,0,3,1,7,0,2017,1
20170106,Taylor Duryea,Hawthorn,8.4,7.49,0,38,40,76,7,5,12,83.3,266,4,3,0,7,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2017,1
20170106,Anthony McDonald-Tipungwuti,Essendon,8.1,10.28,0,58,71,73,10,7,17,58.8,228,4,1,3,17,4,3,3,5,0,0,0,0,0,0,0,2,0,1,3,10,0,2017,1
20170106,Patrick Ambrose,Essendon,8.0,7.4,0,66,52,87,5,11,16,87.5,134,2,3,2,8,5,4,7,4,2,0,0,0,0,0,0,0,0,0,1,4,2,2017,1
20170106,Darcy Parish,Essendon,7.9,8.74,0,79,114,83,17,8,25,56.0,484,7,8,6,25,8,7,3,7,0,0,1,2,0,0,0,2,0,1,1,6,0,2017,1
20170106,Grant Birchall,Hawthorn,7.7,9.41,0,69,69,83,12,10,22,86.4,390,4,3,1,10,3,3,3,4,1,0,0,0,0,0,0,0,0,0,0,5,4,2017,1
20170106,James Frawley,Hawthorn,7.3,8.0,0,59,59,92,6,7,13,84.6,208,0,1,3,10,3,3,5,5,1,0,0,0,0,0,0,0,0,0,0,3,0,2017,1
20170106,Ty Vickery,Hawthorn,7.0,8.21,0,70,64,71,5,7,12,75.0,104,2,0,5,12,7,5,3,2,1,0,3,2,23,11,3,2,0,2,0,5,1,2017,1
20170106,James Kelly,Essendon,6.9,8.66,0,74,81,86,11,10,21,90.5,177,2,1,1,9,3,2,2,8,0,0,1,1,0,0,0,0,0,0,1,9,2,2017,1
20170106,Andrew McGrath,Essendon,6.6,5.36,0,83,96,81,12,10,22,81.8,231,1,4,5,15,7,3,7,6,1,1,1,2,0,0,0,0,0,0,0,4,2,2017,1
20170106,Jobe Watson,Essendon,6.4,13.52,0,93,122,78,13,14,27,66.7,307,2,4,8,29,6,5,2,7,0,0,4,1,0,0,0,1,0,1,0,7,2,2017,1
20170106,Michael Hurley,Essendon,6.2,10.94,0,80,77,87,17,4,21,85.7,550,1,4,0,5,3,3,2,7,1,0,1,2,0,0,0,0,0,0,0,4,2,2017,1
20170106,Cyril Rioli,Hawthorn,5.6,14.77,0,38,42,73,7,1,8,62.5,100,0,3,3,12,4,3,0,1,0,0,0,0,0,0,0,2,1,1,0,5,0,2017,1
20170106,Ricky Henderson,Hawthorn,4.4,8.83,0,63,69,70,13,8,21,81.0,332,1,3,2,8,3,3,3,3,0,0,0,1,0,0,0,0,0,0,1,2,1,2017,1
20170106,James Sicily,Hawthorn,3.6,8.2,0,35,38,72,5,6,11,81.8,138,1,4,1,7,5,4,2,4,1,0,0,0,0,0,0,0,0,0,0,4,2,2017,1
20170106,Martin Gleeson,Essendon,3.4,8.79,0,32,57,84,14,1,15,66.7,244,1,4,1,14,1,0,3,6,2,0,0,0,0,0,0,0,0,0,0,4,0,2017,1
20170106,Shaun Burgoyne,Hawthorn,3.3,13.28,0,59,69,81,11,11,22,72.7,309,5,3,0,19,6,5,6,4,0,0,1,0,0,0,0,1,0,1,1,7,2,2017,1
20170106,Josh Gibson,Hawthorn,3.0,10.37,0,42,45,95,8,6,14,64.3,93,0,2,1,5,5,3,5,3,1,0,0,0,0,0,0,0,0,0,0,4,2,2017,1
20170106,Kyle Langford,Essendon,2.0,7.45,0,49,62,84,6,5,11,72.7,50,0,1,4,20,5,4,3,5,0,0,0,0,0,0,0,2,0,2,0,5,1,2017,1
20170107,Josh J. Kennedy,West Coast,31.6,12.75,10,174,125,98,12,4,16,81.3,263,2,2,4,11,11,6,1,9,0,3,0,0,0,0,0,9,7,0,3,13,1,2017,1
20170107,Elliot Yeo,West Coast,28.9,8.48,8,139,120,86,16,10,26,84.6,544,5,2,2,7,14,8,10,10,4,4,5,4,0,0,0,3,2,1,1,11,4,2017,1
20170107,Shaun Higgins,North Melbourne,17.5,10.54,3,111,87,85,13,12,25,84.0,460,7,2,4,19,14,10,1,2,0,0,11,11,0,0,0,2,0,1,1,8,3,2017,1
20170107,Sam Mitchell,West Coast,17.4,13.14,2,118,111,86,14,24,38,81.6,380,1,3,1,7,11,8,4,5,1,0,3,3,0,0,0,1,0,1,0,10,2,2017,1
20170107,Mark LeCras,West Coast,17.1,8.72,4,108,85,84,11,4,15,66.7,271,1,2,1,7,8,8,0,5,0,0,1,1,0,0,0,7,4,1,0,9,1,2017,1
20170107,Todd Goldstein,North Melbourne,16.7,15.13,1,105,90,89,3,8,11,100.0,65,0,0,1,16,6,3,1,3,0,1,4,3,56,32,10,3,3,0,0,6,3,2017,1
20170107,Jack Ziebell,North Melbourne,15.3,10.81,2,103,103,71,17,14,31,61.3,641,8,9,5,12,15,9,8,1,1,1,5,5,1,0,0,1,1,0,1,9,5,2017,1
20170107,Shaun Atley,North Melbourne,14.9,8.0,0,71,51,84,7,10,17,88.2,303,3,3,0,18,5,5,2,3,0,0,1,0,0,0,0,2,1,1,2,8,2,2017,1
20170107,Jamie Cripps,West Coast,14.6,9.82,0,80,95,84,12,3,15,66.7,389,5,4,5,19,7,6,1,6,1,1,2,2,0,0,0,5,3,2,0,6,2,2017,1
20170107,Shannon Hurn,West Coast,13.6,11.04,0,103,92,89,14,7,21,90.5,410,4,1,3,4,5,2,6,8,3,1,1,1,0,0,0,1,0,1,2,9,4,2017,1
20170107,Andrew Swallow,North Melbourne,12.7,10.47,0,109,102,69,13,10,23,73.9,363,4,5,8,25,10,6,1,3,0,0,6,6,0,0,0,1,0,1,1,8,0,2017,1
20170107,Ben Brown,North Melbourne,12.7,10.33,0,85,68,87,6,5,11,81.8,148,3,1,2,10,5,3,2,6,0,1,0,0,0,0,0,3,2,1,0,7,0,2017,1
20170107,Luke Shuey,West Coast,12.2,14.42,0,89,93,82,11,20,31,74.2,229,6,4,4,23,10,8,2,3,0,0,7,7,0,0,0,1,0,0,1,7,3,2017,1
20170107,Matthew Priddis,West Coast,12.0,14.09,0,88,88,83,7,22,29,69.0,121,3,2,5,16,13,8,0,3,0,0,6,8,0,0,0,0,0,0,2,8,0,2017,1
20170107,Kayne Turner,North Melbourne,11.0,8.12,0,56,47,77,3,6,9,100.0,103,1,0,2,8,2,2,1,2,0,0,0,0,0,0,0,2,2,0,0,3,0,2017,1
20170107,Jack Darling,West Coast,10.4,9.68,0,58,60,87,5,2,7,57.1,177,5,2,5,20,1,1,0,3,0,0,0,0,12,3,1,2,2,0,1,4,1,2017,1
20170107,Jamie Macmillan,North Melbourne,10.3,10.11,0,64,55,85,8,10,18,94.4,310,2,2,2,10,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2017,1
20170107,Jeremy McGovern,West Coast,9.8,12.95,0,98,92,80,15,6,21,76.2,323,4,5,1,6,6,2,9,12,6,4,0,0,0,0,0,2,0,1,2,6,4,2017,1
20170107,Drew Petrie,West Coast,9.7,7.28,0,49,47,70,7,0,7,42.9,159,1,4,2,8,4,2,1,1,0,0,1,1,32,10,5,1,1,0,0,1,0,2017,1
20170107,Jack Redden,West Coast,9.6,7.06,0,91,111,73,10,12,22,81.8,205,3,4,8,21,5,4,3,8,1,0,2,0,0,0,0,0,0,0,1,7,0,2017,1
20170107,Sharrod Wellingham,West Coast,9.3,7.73,0,82,72,80,11,11,22,77.3,310,1,4,2,8,6,6,9,4,3,0,0,0,0,0,0,0,0,0,0,5,3,2017,1
20170107,Braydon Preuss,North Melbourne,9.1,5.72,0,44,50,76,4,1,5,40.0,113,0,2,2,9,4,2,0,2,0,2,2,2,27,19,4,1,1,0,0,2,1,2017,1
20170107,Trent Dumont,North Melbourne,9.0,8.56,0,74,79,73,15,10,25,64.0,379,6,8,3,14,12,8,3,2,1,0,5,7,0,0,0,0,0,0,1,5,3,2017,1
20170107,Scott D. Thompson,North Melbourne,8.8,7.69,0,88,58,91,8,9,17,82.4,372,1,4,3,11,8,7,10,2,1,0,0,0,0,0,0,0,0,0,0,2,1,2017,1
20170107,Andrew Gaff,West Coast,8.5,11.21,0,119,144,90,20,16,36,83.3,329,3,4,3,11,5,1,3,13,1,0,1,2,0,0,0,0,0,0,2,10,1,2017,1
20170107,Sam Gibson,North Melbourne,8.1,8.03,0,79,79,88,11,11,22,59.1,299,2,5,4,11,10,8,7,2,0,0,2,3,0,0,0,2,0,1,0,5,2,2017,1
